season,season_type,game_id,game_date,venue,venue_location,away_team_abbr,home_team_abbr,event_num,period,period_type,seconds_elapsed,situation_code,strength_state,strength_state_venue,home_team_defending_side,event_type_code,event_type,description,penalty_duration,event_team_abbr,event_team_venue,num_on,players_on,ids_on,num_off,players_off,ids_off,shift_type,event_player_1_name,event_player_2_name,event_player_3_name,event_player_1_id,event_player_2_id,event_player_3_id,event_player_1_pos,event_player_2_pos,event_player_3_pos,event_goalie_id,shot_type,zone_code,x,y,x_fixed,y_fixed,x_adj,y_adj,event_skaters,away_skaters,home_skaters,event_distance,event_angle,event_length,seconds_since_last,away_score,home_score,away_fenwick,home_fenwick,away_on_1,away_on_2,away_on_3,away_on_4,away_on_5,away_on_6,away_goalie,home_on_1,home_on_2,home_on_3,home_on_4,home_on_5,home_on_6,home_goalie,away_on_1_id,away_on_2_id,away_on_3_id,away_on_4_id,away_on_5_id,away_on_6_id,away_goalie_id,home_on_1_id,home_on_2_id,home_on_3_id,home_on_4_id,home_on_5_id,home_on_6_id,home_goalie_id,event_coach,away_coach,home_coach,xG
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,135,1,REG,430,1551,5v5,5v5,right,506.0,shot-on-goal,"MIN ONGOAL - #46 SPURGEON, Wrist , Off. Zone, 68 ft. ",,MIN,away,,,,,,,,JARED SPURGEON,,,8474716.0,,,D,,,8478499.0,wrist,O,33.0,-40.0,33.0,-40.0,-33.0,40.0,5,5,5,68.81860213634101,35.53767779197438,2.0,4.0,0.0,0.0,7.0,6.0,MARCO ROSSI,MATS ZUCCARELLO,MARCUS JOHANSSON,JAKE MIDDLETON,JARED SPURGEON,,FILIP GUSTAVSSON,TOMAS HERTL,PAVEL DOROFEYEV,BRANDON SAAD,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8482079.0,8475692.0,8475149.0,8478136.0,8474716.0,,8479406.0,8476881.0,8481604.0,8476438.0,8475188.0,8477447.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,0.0026870498
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,136,1,REG,432,,5v5,5v5,right,,stoppage,"GOALIE STOPPED,TV TIMEOUT",,,away,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,0.0,2.0,0.0,0.0,7.0,6.0,MARCO ROSSI,MATS ZUCCARELLO,MARCUS JOHANSSON,JAKE MIDDLETON,JARED SPURGEON,,FILIP GUSTAVSSON,TOMAS HERTL,PAVEL DOROFEYEV,BRANDON SAAD,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8482079.0,8475692.0,8475149.0,8478136.0,8474716.0,,8479406.0,8476881.0,8481604.0,8476438.0,8475188.0,8477447.0,,8478499.0,,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,137,1,REG,432,,5v5,5v5,right,499.0,change,MIN CHANGE: line-change,,MIN,away,3.0,"JOEL ERIKSSON EK, KIRILL KAPRIZOV, MATT BOLDY","8478493, 8478864, 8481557",3.0,"MARCUS JOHANSSON, MATS ZUCCARELLO, MARCO ROSSI","8475149, 8475692, 8482079",line-change,,,,,,,,,,,,,,,,,,,,5,5,,,0.0,0.0,0.0,0.0,7.0,6.0,JARED SPURGEON,JAKE MIDDLETON,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,,FILIP GUSTAVSSON,BRAYDEN MCNABB,BRANDON SAAD,TOMAS HERTL,SHEA THEODORE,PAVEL DOROFEYEV,,ADIN HILL,8474716,8478136,8478493,8478864,8481557,,8479406,8475188,8476438,8476881,8477447,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,138,1,REG,432,,5v5,5v5,right,499.0,change,VGK CHANGE: line-change,,VGK,home,3.0,"MARK STONE, IVAN BARBASHEV, JACK EICHEL","8475913, 8477964, 8478403",3.0,"BRANDON SAAD, TOMAS HERTL, PAVEL DOROFEYEV","8476438, 8476881, 8481604",line-change,,,,,,,,,,,,,,,,,,,,5,5,,,0.0,0.0,0.0,0.0,7.0,6.0,JARED SPURGEON,JAKE MIDDLETON,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,,FILIP GUSTAVSSON,BRAYDEN MCNABB,MARK STONE,SHEA THEODORE,IVAN BARBASHEV,JACK EICHEL,,ADIN HILL,8474716,8478136,8478493,8478864,8481557,,8479406,8475188,8475913,8477447,8477964,8478403,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,139,1,REG,432,1551,5v5,5v5,right,502.0,faceoff,MIN won Off. Zone - MIN #14 ERIKSSON EK vs VGK #9 EICHEL,,MIN,away,,,,,,,,JOEL ERIKSSON EK,JACK EICHEL,,8478493.0,8478403.0,,C,C,,,,O,69.0,-22.0,69.0,-22.0,-69.0,22.0,5,5,5,29.732137494637012,47.72631099390627,1.0,0.0,0.0,0.0,7.0,6.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,JAKE MIDDLETON,JARED SPURGEON,,FILIP GUSTAVSSON,JACK EICHEL,IVAN BARBASHEV,MARK STONE,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8478136.0,8474716.0,,8479406.0,8478403.0,8477964.0,8475913.0,8475188.0,8477447.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,140,1,REG,433,1551,5v5,5v5,right,507.0,missed-shot,"MIN #46 SPURGEON, Slap, Above Crossbar, Off. Zone, 59 ft. ",,MIN,away,,,,,,,,JARED SPURGEON,,,8474716.0,,,D,,,8478499.0,slap,O,39.0,-32.0,39.0,-32.0,-39.0,32.0,5,5,5,59.36328831862332,32.61924307119283,22.0,1.0,0.0,0.0,8.0,6.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,JAKE MIDDLETON,JARED SPURGEON,,FILIP GUSTAVSSON,JACK EICHEL,IVAN BARBASHEV,MARK STONE,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8478136.0,8474716.0,,8479406.0,8478403.0,8477964.0,8475913.0,8475188.0,8477447.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,0.0023155722
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,141,1,REG,455,1551,5v5,5v5,right,506.0,shot-on-goal,"MIN ONGOAL - #97 KAPRIZOV, Backhand , Off. Zone, 66 ft. ",,MIN,away,,,,,,,,KIRILL KAPRIZOV,,,8478864.0,,,L,,,8478499.0,backhand,O,36.0,-40.0,36.0,-40.0,-36.0,40.0,5,5,5,66.40030120413611,37.04247477308286,0.0,22.0,0.0,0.0,9.0,6.0,JOEL ERIKSSON EK,MATT BOLDY,KIRILL KAPRIZOV,BROCK FABER,JARED SPURGEON,,FILIP GUSTAVSSON,JACK EICHEL,IVAN BARBASHEV,MARK STONE,BRAYDEN MCNABB,SHEA THEODORE,,ADIN HILL,8478493.0,8481557.0,8478864.0,8482122.0,8474716.0,,8479406.0,8478403.0,8477964.0,8475913.0,8475188.0,8477447.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,0.0022088513
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,142,1,REG,455,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,BROCK FABER,8482122,1.0,JAKE MIDDLETON,8478136,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,2.0,0.0,0.0,0.0,9.0,6.0,JARED SPURGEON,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,BRAYDEN MCNABB,MARK STONE,SHEA THEODORE,IVAN BARBASHEV,JACK EICHEL,,ADIN HILL,8474716,8478493,8478864,8481557,8482122,,8479406,8475188,8475913,8477447,8477964,8478403,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,143,1,REG,457,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,JONAS BRODIN,8476463,1.0,JARED SPURGEON,8474716,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,14.0,2.0,0.0,0.0,9.0,6.0,JONAS BRODIN,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,BRAYDEN MCNABB,MARK STONE,SHEA THEODORE,IVAN BARBASHEV,JACK EICHEL,,ADIN HILL,8476463,8478493,8478864,8481557,8482122,,8479406,8475188,8475913,8477447,8477964,8478403,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,144,1,REG,471,,5v5,5v5,right,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,NOAH HANIFIN,8478396,1.0,BRAYDEN MCNABB,8475188,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,3.0,14.0,0.0,0.0,9.0,6.0,JONAS BRODIN,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,MARK STONE,SHEA THEODORE,IVAN BARBASHEV,NOAH HANIFIN,JACK EICHEL,,ADIN HILL,8476463,8478493,8478864,8481557,8482122,,8479406,8475913,8477447,8477964,8478396,8478403,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,145,1,REG,474,,5v5,5v5,right,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,2.0,"ALEX PIETRANGELO, PAVEL DOROFEYEV","8474565, 8481604",2.0,"MARK STONE, SHEA THEODORE","8475913, 8477447",on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,3.0,0.0,0.0,9.0,6.0,JONAS BRODIN,JOEL ERIKSSON EK,KIRILL KAPRIZOV,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,IVAN BARBASHEV,NOAH HANIFIN,JACK EICHEL,PAVEL DOROFEYEV,,ADIN HILL,8476463,8478493,8478864,8481557,8482122,,8479406,8474565,8477964,8478396,8478403,8481604,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,146,1,REG,475,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,MARCUS JOHANSSON,8475149,1.0,KIRILL KAPRIZOV,8478864,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,1.0,0.0,0.0,9.0,6.0,MARCUS JOHANSSON,JONAS BRODIN,JOEL ERIKSSON EK,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,IVAN BARBASHEV,NOAH HANIFIN,JACK EICHEL,PAVEL DOROFEYEV,,ADIN HILL,8475149,8476463,8478493,8481557,8482122,,8479406,8474565,8477964,8478396,8478403,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,147,1,REG,476,,5v5,5v5,right,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,TOMAS HERTL,8476881,1.0,JACK EICHEL,8478403,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,1.0,0.0,0.0,9.0,6.0,MARCUS JOHANSSON,JONAS BRODIN,JOEL ERIKSSON EK,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,TOMAS HERTL,IVAN BARBASHEV,NOAH HANIFIN,PAVEL DOROFEYEV,,ADIN HILL,8475149,8476463,8478493,8481557,8482122,,8479406,8474565,8476881,8477964,8478396,8481604,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,148,1,REG,477,,5v5,5v5,right,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,BRANDON SAAD,8476438,1.0,IVAN BARBASHEV,8477964,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,1.0,0.0,0.0,9.0,6.0,MARCUS JOHANSSON,JONAS BRODIN,JOEL ERIKSSON EK,MATT BOLDY,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,BRANDON SAAD,TOMAS HERTL,NOAH HANIFIN,PAVEL DOROFEYEV,,ADIN HILL,8475149,8476463,8478493,8481557,8482122,,8479406,8474565,8476438,8476881,8478396,8481604,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,149,1,REG,478,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,MATS ZUCCARELLO,8475692,1.0,MATT BOLDY,8481557,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,1.0,0.0,0.0,9.0,6.0,MARCUS JOHANSSON,MATS ZUCCARELLO,JONAS BRODIN,JOEL ERIKSSON EK,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,BRANDON SAAD,TOMAS HERTL,NOAH HANIFIN,PAVEL DOROFEYEV,,ADIN HILL,8475149,8475692,8476463,8478493,8482122,,8479406,8474565,8476438,8476881,8478396,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,150,1,REG,479,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,FREDERICK GAUDREAU,8477919,1.0,JOEL ERIKSSON EK,8478493,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,6.0,1.0,0.0,0.0,9.0,6.0,MARCUS JOHANSSON,MATS ZUCCARELLO,JONAS BRODIN,FREDERICK GAUDREAU,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,BRANDON SAAD,TOMAS HERTL,NOAH HANIFIN,PAVEL DOROFEYEV,,ADIN HILL,8475149,8475692,8476463,8477919,8482122,,8479406,8474565,8476438,8476881,8478396,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,151,1,REG,485,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,ZACH BOGOSIAN,8474567,1.0,JONAS BRODIN,8476463,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,6.0,0.0,0.0,9.0,6.0,ZACH BOGOSIAN,MARCUS JOHANSSON,MATS ZUCCARELLO,FREDERICK GAUDREAU,BROCK FABER,,FILIP GUSTAVSSON,ALEX PIETRANGELO,BRANDON SAAD,TOMAS HERTL,NOAH HANIFIN,PAVEL DOROFEYEV,,ADIN HILL,8474567,8475149,8475692,8477919,8482122,,8479406,8474565,8476438,8476881,8478396,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,152,1,REG,486,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,ZEEV BUIUM,8484798,1.0,BROCK FABER,8482122,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,20.0,1.0,0.0,0.0,9.0,6.0,ZACH BOGOSIAN,MARCUS JOHANSSON,MATS ZUCCARELLO,FREDERICK GAUDREAU,ZEEV BUIUM,,FILIP GUSTAVSSON,ALEX PIETRANGELO,BRANDON SAAD,TOMAS HERTL,NOAH HANIFIN,PAVEL DOROFEYEV,,ADIN HILL,8474567,8475149,8475692,8477919,8484798,,8479406,8474565,8476438,8476881,8478396,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,153,1,REG,506,,5v5,5v5,right,,stoppage,OFF-SIDE,,,away,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,0.0,20.0,0.0,0.0,9.0,6.0,FREDERICK GAUDREAU,MATS ZUCCARELLO,MARCUS JOHANSSON,ZEEV BUIUM,ZACH BOGOSIAN,,FILIP GUSTAVSSON,TOMAS HERTL,PAVEL DOROFEYEV,BRANDON SAAD,ALEX PIETRANGELO,NOAH HANIFIN,,ADIN HILL,8477919.0,8475692.0,8475149.0,8484798.0,8474567.0,,8479406.0,8476881.0,8481604.0,8476438.0,8474565.0,8478396.0,,8478499.0,,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,154,1,REG,506,,5v5,5v5,right,499.0,change,MIN CHANGE: line-change,,MIN,away,5.0,"GUSTAV NYQUIST, JARED SPURGEON, MARCUS FOLIGNO, JAKE MIDDLETON, MARCO ROSSI","8474679, 8474716, 8475220, 8478136, 8482079",5.0,"ZACH BOGOSIAN, MARCUS JOHANSSON, MATS ZUCCARELLO, FREDERICK GAUDREAU, ZEEV BUIUM","8474567, 8475149, 8475692, 8477919, 8484798",line-change,,,,,,,,,,,,,,,,,,,,5,5,,,0.0,0.0,0.0,0.0,9.0,6.0,GUSTAV NYQUIST,JARED SPURGEON,MARCUS FOLIGNO,JAKE MIDDLETON,MARCO ROSSI,,FILIP GUSTAVSSON,ALEX PIETRANGELO,BRANDON SAAD,TOMAS HERTL,NOAH HANIFIN,PAVEL DOROFEYEV,,ADIN HILL,8474679,8474716,8475220,8478136,8482079,,8479406,8474565,8476438,8476881,8478396,8481604,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,155,1,REG,506,,5v5,5v5,right,499.0,change,VGK CHANGE: line-change,,VGK,home,5.0,"KEEGAN KOLESAR, NICOLAS ROY, BRETT HOWDEN, NICOLAS HAGUE, ZACH WHITECLOUD","8478434, 8478462, 8479353, 8479980, 8480727",5.0,"ALEX PIETRANGELO, BRANDON SAAD, TOMAS HERTL, NOAH HANIFIN, PAVEL DOROFEYEV","8474565, 8476438, 8476881, 8478396, 8481604",line-change,,,,,,,,,,,,,,,,,,,,5,5,,,0.0,0.0,0.0,0.0,9.0,6.0,GUSTAV NYQUIST,JARED SPURGEON,MARCUS FOLIGNO,JAKE MIDDLETON,MARCO ROSSI,,FILIP GUSTAVSSON,KEEGAN KOLESAR,NICOLAS ROY,BRETT HOWDEN,NICOLAS HAGUE,ZACH WHITECLOUD,,ADIN HILL,8474679,8474716,8475220,8478136,8482079,,8479406,8478434,8478462,8479353,8479980,8480727,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,156,1,REG,506,1551,5v5,5v5,right,502.0,faceoff,VGK won Neu. Zone - MIN #23 ROSSI vs VGK #21 HOWDEN,,VGK,home,,,,,,,,BRETT HOWDEN,MARCO ROSSI,,8479353.0,8482079.0,,C,C,,,,N,20.0,22.0,20.0,22.0,20.0,22.0,5,5,5,72.42237223399962,17.684392026557745,7.0,0.0,0.0,0.0,9.0,6.0,MARCO ROSSI,GUSTAV NYQUIST,MARCUS FOLIGNO,JAKE MIDDLETON,JARED SPURGEON,,FILIP GUSTAVSSON,NICOLAS ROY,BRETT HOWDEN,KEEGAN KOLESAR,ZACH WHITECLOUD,NICOLAS HAGUE,,ADIN HILL,8482079.0,8474679.0,8475220.0,8478136.0,8474716.0,,8479406.0,8478462.0,8479353.0,8478434.0,8480727.0,8479980.0,,8478499.0,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,157,1,REG,513,1551,5v5,5v5,right,503.0,hit,"MIN #23 ROSSI HIT VGK #55 KOLESAR, Neu. Zone",,MIN,away,,,,,,,,MARCO ROSSI,KEEGAN KOLESAR,,8482079.0,8478434.0,,C,R,,,,N,-13.0,-39.0,13.0,39.0,-13.0,-39.0,5,5,5,85.42247947700886,27.16498505733194,19.0,7.0,0.0,0.0,9.0,6.0,MARCO ROSSI,GUSTAV NYQUIST,MARCUS FOLIGNO,JAKE MIDDLETON,JARED SPURGEON,,FILIP GUSTAVSSON,NICOLAS ROY,BRETT HOWDEN,KEEGAN KOLESAR,ZACH WHITECLOUD,NICOLAS HAGUE,,ADIN HILL,8482079.0,8474679.0,8475220.0,8478136.0,8474716.0,,8479406.0,8478462.0,8479353.0,8478434.0,8480727.0,8479980.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,158,1,REG,532,1551,5v5,5v5,right,503.0,hit,"MIN #23 ROSSI HIT VGK #2 WHITECLOUD, Neu. Zone",,MIN,away,,,,,,,,MARCO ROSSI,ZACH WHITECLOUD,,8482079.0,8480727.0,,C,D,,,,N,96.0,15.0,96.0,15.0,-96.0,-15.0,5,5,5,16.55294535724685,64.98310652189998,6.0,19.0,0.0,0.0,9.0,6.0,MARCO ROSSI,GUSTAV NYQUIST,MARCUS FOLIGNO,JAKE MIDDLETON,JARED SPURGEON,,FILIP GUSTAVSSON,NICOLAS ROY,BRETT HOWDEN,KEEGAN KOLESAR,ZACH WHITECLOUD,NICOLAS HAGUE,,ADIN HILL,8482079.0,8474679.0,8475220.0,8478136.0,8474716.0,,8479406.0,8478462.0,8479353.0,8478434.0,8480727.0,8479980.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,159,1,REG,538,1551,5v5,5v5,right,503.0,hit,"MIN #5 MIDDLETON HIT VGK #21 HOWDEN, Neu. Zone",,MIN,away,,,,,,,,JAKE MIDDLETON,BRETT HOWDEN,,8478136.0,8479353.0,,D,C,,,,N,-34.0,21.0,34.0,-21.0,-34.0,21.0,5,5,5,58.872744118140105,20.897765498838858,9.0,6.0,0.0,0.0,9.0,6.0,MARCO ROSSI,GUSTAV NYQUIST,MARCUS FOLIGNO,JAKE MIDDLETON,JARED SPURGEON,,FILIP GUSTAVSSON,NICOLAS ROY,BRETT HOWDEN,KEEGAN KOLESAR,ZACH WHITECLOUD,NICOLAS HAGUE,,ADIN HILL,8482079.0,8474679.0,8475220.0,8478136.0,8474716.0,,8479406.0,8478462.0,8479353.0,8478434.0,8480727.0,8479980.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,160,1,REG,547,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,BROCK FABER,8482122,1.0,JAKE MIDDLETON,8478136,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,1.0,9.0,0.0,0.0,9.0,6.0,GUSTAV NYQUIST,JARED SPURGEON,MARCUS FOLIGNO,MARCO ROSSI,BROCK FABER,,FILIP GUSTAVSSON,KEEGAN KOLESAR,NICOLAS ROY,BRETT HOWDEN,NICOLAS HAGUE,ZACH WHITECLOUD,,ADIN HILL,8474679,8474716,8475220,8482079,8482122,,8479406,8478434,8478462,8479353,8479980,8480727,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,161,1,REG,548,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,JONAS BRODIN,8476463,1.0,JARED SPURGEON,8474716,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,0.0,1.0,0.0,0.0,9.0,6.0,GUSTAV NYQUIST,MARCUS FOLIGNO,JONAS BRODIN,MARCO ROSSI,BROCK FABER,,FILIP GUSTAVSSON,KEEGAN KOLESAR,NICOLAS ROY,BRETT HOWDEN,NICOLAS HAGUE,ZACH WHITECLOUD,,ADIN HILL,8474679,8475220,8476463,8482079,8482122,,8479406,8478434,8478462,8479353,8479980,8480727,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,162,1,REG,548,,5v5,5v5,right,499.0,change,VGK CHANGE: on-the-fly,,VGK,home,1.0,WILLIAM KARLSSON,8476448,1.0,NICOLAS ROY,8478462,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,5.0,0.0,0.0,0.0,9.0,6.0,GUSTAV NYQUIST,MARCUS FOLIGNO,JONAS BRODIN,MARCO ROSSI,BROCK FABER,,FILIP GUSTAVSSON,WILLIAM KARLSSON,KEEGAN KOLESAR,BRETT HOWDEN,NICOLAS HAGUE,ZACH WHITECLOUD,,ADIN HILL,8474679,8475220,8476463,8482079,8482122,,8479406,8476448,8478434,8479353,8479980,8480727,,8478499,BRUCE CASSIDY,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,163,1,REG,553,1551,5v5,5v5,right,503.0,hit,"MIN #17 FOLIGNO HIT VGK #21 HOWDEN, Neu. Zone",,MIN,away,,,,,,,,MARCUS FOLIGNO,BRETT HOWDEN,,8475220.0,8479353.0,,L,C,,,,N,48.0,-39.0,48.0,-39.0,-48.0,39.0,5,5,5,56.586217403180434,43.56790381583536,1.0,5.0,0.0,0.0,9.0,6.0,MARCO ROSSI,GUSTAV NYQUIST,MARCUS FOLIGNO,BROCK FABER,JONAS BRODIN,,FILIP GUSTAVSSON,BRETT HOWDEN,WILLIAM KARLSSON,KEEGAN KOLESAR,ZACH WHITECLOUD,NICOLAS HAGUE,,ADIN HILL,8482079.0,8474679.0,8475220.0,8482122.0,8476463.0,,8479406.0,8479353.0,8476448.0,8478434.0,8480727.0,8479980.0,,8478499.0,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
20242025,3,2024030171,2025-04-20,T-Mobile Arena,Paradise,MIN,VGK,164,1,REG,554,,5v5,5v5,right,499.0,change,MIN CHANGE: on-the-fly,,MIN,away,1.0,RYAN HARTMAN,8477451,1.0,MARCO ROSSI,8482079,on-the-fly,,,,,,,,,,,,,,,,,,,,5,5,,,7.0,1.0,0.0,0.0,9.0,6.0,GUSTAV NYQUIST,MARCUS FOLIGNO,JONAS BRODIN,RYAN HARTMAN,BROCK FABER,,FILIP GUSTAVSSON,WILLIAM KARLSSON,KEEGAN KOLESAR,BRETT HOWDEN,NICOLAS HAGUE,ZACH WHITECLOUD,,ADIN HILL,8474679,8475220,8476463,8477451,8482122,,8479406,8476448,8478434,8479353,8479980,8480727,,8478499,JOHN HYNES,JOHN HYNES,BRUCE CASSIDY,
